"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2022","4,739.50","4,541.00","4,555.50","4,501.25","1.44M","0.31%"
"03/31/2022","4,725.00","4,599.00","4,614.25","4,526.25","1.65M","-1.51%"
"03/30/2022","4,797.25","4,621.25","4,627.50","4,574.75","1.21M","-0.72%"
"03/29/2022","4,832.25","4,570.25","4,631.00","4,565.25","1.35M","1.26%"
"03/28/2022","4,772.00","4,535.25","4,572.25","4,509.75","1.18M","0.80%"
"03/25/2022","4,734.00","4,516.25","4,539.00","4,493.25","1.25M","1.02%"
"03/24/2022","4,686.00","4,449.25","4,517.50","4,445.75","1.22M","1.47%"
"03/23/2022","4,618.00","4,504.00","4,514.00","4,444.75","1.34M","-1.49%"
"03/22/2022","4,688.00","4,456.75","4,514.75","4,433.00","1.21M","1.52%"
"03/21/2022","4,618.00","4,460.00","4,473.00","4,415.00","1.38M","3.72%"
"03/20/2022","4,452.25","4,465.00","4,465.00","4,451.50","17.75K","-3.15%"
"03/18/2022","4,597.00","4,393.00","4,402.75","4,373.75","33.54K","1.16%"
"03/17/2022","4,544.50","4,370.50","4,415.25","4,329.00","434.64K","1.16%"
"03/16/2022","4,492.50","4,257.50","4,376.00","4,246.25","722.60K","2.59%"
"03/15/2022","4,379.00","4,180.25","4,271.50","4,138.00","1.09M","2.07%"
"03/14/2022","4,290.00","4,216.00","4,254.50","4,160.75","1.44M","-0.35%"
"03/11/2022","4,305.00","4,258.50","4,335.50","4,198.00","1.65M","-1.26%"
"03/10/2022","4,360.00","4,279.00","4,282.25","4,207.00","1.75M","-0.43%"
"03/09/2022","4,379.00","4,153.00","4,298.25","4,152.00","1.66M","2.84%"
"03/08/2022","4,258.00","4,186.50","4,275.00","4,138.75","2.33M","-0.35%"
"03/07/2022","4,273.00","4,308.75","4,325.25","4,185.25","1.90M","-3.06%"
"03/04/2022","4,408.00","4,366.50","4,374.50","4,281.25","1.84M","-0.71%"
"03/03/2022","4,439.50","4,373.75","4,418.75","4,341.00","1.55M","-0.45%"
"03/02/2022","4,459.50","4,308.75","4,399.25","4,278.25","1.71M","2.65%"
"03/01/2022","4,344.50","4,367.50","4,399.00","4,275.00","1.87M","-2.02%"
"02/28/2022","4,434.00","4,299.50","4,385.50","4,251.50","2.19M","-0.79%"
"02/25/2022","4,469.25","4,266.75","4,384.25","4,227.50","1.95M","2.24%"
"02/24/2022","4,371.25","4,215.50","4,290.00","4,101.75","0.50K","1.27%"
"02/23/2022","4,316.25","4,310.75","4,345.50","4,212.50","1.91M","-1.81%"
"02/22/2022","4,395.75","4,324.25","4,391.25","4,250.00","2.59M","2.90%"
"02/21/2022","4,272.00","4,321.75","4,390.75","4,250.25","479.36K","-1.17%"
"02/20/2022","4,322.75","4,326.00","4,332.50","4,317.00","21.12K","-2.44%"
"02/18/2022","4,430.75","4,374.75","4,411.50","4,321.00","1.82M","-0.94%"
"02/17/2022","4,472.75","4,464.25","4,474.75","4,367.25","1.63M","-2.12%"
"02/16/2022","4,569.75","4,458.75","4,484.50","4,422.75","1.43M","0.09%"
"02/15/2022","4,565.75","4,393.50","4,468.00","4,381.75","1.52M","1.48%"
"02/14/2022","4,499.00","4,411.75","4,428.00","4,354.00","2.10M","-0.27%"
"02/11/2022","4,511.00","4,494.50","4,520.50","4,393.25","2.48M","-1.92%"
"02/10/2022","4,599.25","4,582.25","4,583.75","4,476.00","2.40M","-1.39%"
"02/09/2022","4,664.25","4,519.00","4,585.00","4,517.25","1.38M","1.46%"
"02/08/2022","4,597.25","4,484.00","4,523.75","4,456.25","1.46M","0.92%"
"02/07/2022","4,555.25","4,497.00","4,514.50","4,462.75","1.50M","-0.48%"
"02/04/2022","4,577.25","4,518.00","4,532.50","4,438.50","1.96M","1.06%"
"02/03/2022","4,529.25","4,545.75","4,548.25","4,462.00","1.80M","-2.36%"
"02/02/2022","4,638.75","4,552.00","4,586.00","4,535.25","1.62M","0.78%"
"02/01/2022","4,602.75","4,493.25","4,554.75","4,474.00","1.62M","0.74%"
"01/31/2022","4,568.75","4,423.50","4,507.75","4,395.50","1.85M","1.97%"
"01/28/2022","4,480.50","4,348.00","4,426.00","4,266.25","2.25M","2.58%"
"01/27/2022","4,368.00","4,345.25","4,422.00","4,263.25","2.30M","-0.57%"
"01/26/2022","4,393.25","4,308.75","4,446.25","4,294.25","2.42M","-0.11%"
"01/25/2022","4,398.00","4,402.75","4,406.75","4,276.50","2.48M","-1.40%"
"01/24/2022","4,460.50","4,389.00","4,427.50","4,212.75","3.85M","0.25%"
"01/21/2022","4,449.50","4,454.25","4,487.00","4,381.25","3.01M","-1.90%"
"01/20/2022","4,535.50","4,526.00","4,594.25","4,437.75","2.04M","-1.09%"
"01/19/2022","4,585.50","4,577.75","4,603.00","4,517.25","2.00M","-0.99%"
"01/18/2022","4,631.50","4,666.00","4,671.75","4,560.00","2.27M","-0.55%"
"01/17/2022","4,657.00","4,660.75","4,666.00","4,648.75","171.78K","0.01%"
"01/16/2022","4,656.75","4,671.25","4,671.25","4,655.00","17.47K","-1.29%"
"01/14/2022","4,717.50","4,655.00","4,667.00","4,606.00","2.01M","0.34%"
"01/13/2022","4,701.50","4,719.25","4,736.25","4,642.50","1.82M","-1.45%"
"01/12/2022","4,770.50","4,704.00","4,739.50","4,695.00","1.58M","0.27%"
"01/11/2022","4,757.75","4,663.50","4,707.50","4,627.25","1.73M","0.84%"
"01/10/2022","4,718.00","4,671.25","4,681.75","4,572.75","2.23M","-0.10%"
"01/07/2022","4,722.75","4,695.00","4,705.75","4,653.75","1.62M","-0.25%"
"01/06/2022","4,734.75","4,692.00","4,715.75","4,662.00","1.86M","-0.04%"
"01/05/2022","4,736.75","4,783.50","4,788.25","4,689.50","1.86M","-1.92%"
"01/04/2022","4,829.50","4,785.25","4,808.25","4,764.50","1.39M","0.04%"
"01/03/2022","4,827.50","4,771.00","4,791.25","4,747.50","1.32M","0.76%"
"12/31/2021","4,791.00","4,773.75","4,778.50","4,750.50","954.08K","-0.29%"
"12/30/2021","4,805.00","4,784.75","4,799.75","4,767.25","753.94K","-0.29%"
"12/29/2021","4,819.00","4,781.00","4,796.00","4,770.00","876.03K","0.19%"
"12/28/2021","4,810.00","4,780.50","4,798.00","4,770.50","954.52K","-0.15%"
"12/27/2021","4,817.00","4,717.00","4,784.25","4,713.25","898.70K","1.40%"
"12/23/2021","4,750.50","4,689.00","4,731.25","4,684.25","978.02K","0.68%"
"12/22/2021","4,718.50","4,641.75","4,690.50","4,622.25","1.10M","1.20%"
"12/21/2021","4,662.75","4,567.75","4,643.00","4,565.75","1.49M","1.75%"
"12/20/2021","4,582.75","4,612.00","4,621.50","4,520.25","2.10M","-1.13%"
"12/17/2021","4,635.25","4,674.25","4,677.75","4,629.50","34.79K","-1.07%"
"12/16/2021","4,685.50","4,711.50","4,752.50","4,651.25","435.99K","-1.05%"
"12/15/2021","4,735.00","4,637.75","4,715.00","4,611.25","673.19K","1.64%"
"12/14/2021","4,658.50","4,672.00","4,686.00","4,606.00","1.21M","-0.71%"
"12/13/2021","4,692.00","4,711.25","4,731.00","4,664.75","1.61M","-0.93%"
"12/10/2021","4,736.00","4,669.25","4,712.75","4,664.25","1.59M","0.95%"
"12/09/2021","4,691.50","4,697.25","4,706.00","4,662.25","1.59M","-0.71%"
"12/08/2021","4,725.25","4,695.25","4,712.00","4,671.75","1.42M","0.33%"
"12/07/2021","4,709.75","4,594.25","4,697.25","4,587.25","1.77M","2.29%"
"12/06/2021","4,604.25","4,542.25","4,611.75","4,531.50","2.03M","1.31%"
"12/03/2021","4,544.50","4,587.25","4,606.50","4,492.00","2.75M","-0.76%"
"12/02/2021","4,579.50","4,514.75","4,593.75","4,505.50","2.59M","1.20%"
"12/01/2021","4,525.00","4,587.50","4,650.75","4,497.75","2.67M","-0.99%"
"11/30/2021","4,570.25","4,657.25","4,667.50","4,557.00","2.85M","-2.09%"
"11/29/2021","4,667.75","4,589.00","4,669.75","4,588.75","2.01M","1.29%"
"11/26/2021","4,608.25","4,700.50","4,717.00","4,577.25","2.07M","-1.70%"
"11/25/2021","4,687.75","4,699.00","4,699.50","4,686.00","122.44K","-0.81%"
"11/24/2021","4,726.00","4,686.25","4,702.25","4,656.25","1.41M","0.36%"
"11/23/2021","4,709.00","4,686.00","4,695.50","4,649.00","1.87M","0.51%"
"11/22/2021","4,685.25","4,701.00","4,740.50","4,674.25","1.69M","-0.28%"
"11/19/2021","4,698.50","4,705.25","4,723.50","4,684.25","1.34M","-0.14%"
"11/18/2021","4,705.25","4,685.25","4,706.50","4,668.00","1.17M","0.31%"
"11/17/2021","4,690.75","4,696.50","4,701.00","4,679.25","1.06M","-0.22%"
"11/16/2021","4,701.00","4,680.75","4,709.75","4,670.75","1.04M","0.80%"
"11/15/2021","4,663.75","4,684.75","4,697.50","4,667.00","1.05M","-0.02%"
"11/12/2021","4,664.50","4,647.00","4,685.50","4,643.75","1.16M","0.75%"
"11/11/2021","4,630.00","4,645.00","4,661.50","4,638.00","936.86K","0.04%"
"11/10/2021","4,628.00","4,674.75","4,680.25","4,625.25","1.64M","-0.77%"
"11/09/2021","4,663.75","4,690.75","4,700.50","4,663.25","1.29M","-0.35%"
"11/08/2021","4,680.00","4,678.50","4,707.00","4,676.25","1.00M","0.09%"
"11/05/2021","4,676.00","4,671.75","4,711.75","4,667.50","1.46M","0.36%"
"11/04/2021","4,659.25","4,651.50","4,676.25","4,650.75","1.17M","0.44%"
"11/03/2021","4,639.00","4,621.25","4,657.00","4,613.00","1.07M","0.63%"
"11/02/2021","4,610.00","4,605.75","4,627.00","4,593.25","980.83K","0.37%"
"11/01/2021","4,593.00","4,608.00","4,619.50","4,586.50","1.07M","0.18%"
"10/29/2021","4,584.75","4,577.00","4,603.50","4,559.25","1.42M","0.21%"
"10/28/2021","4,575.25","4,548.75","4,589.75","4,545.25","1.20M","0.94%"
"10/27/2021","4,532.50","4,563.75","4,576.75","4,543.75","1.26M","-0.45%"
"10/26/2021","4,553.00","4,564.75","4,590.00","4,560.75","1.26M","0.16%"
"10/25/2021","4,545.75","4,528.75","4,566.25","4,522.50","1.03M","0.48%"
"10/22/2021","4,524.00","4,530.00","4,551.50","4,515.25","1.32M","-0.11%"
"10/21/2021","4,529.00","4,525.00","4,543.25","4,510.25","938.57K","0.71%"
"10/20/2021","4,497.00","4,516.00","4,532.25","4,504.00","1.01M","0.38%"
"10/19/2021","4,480.00","4,475.75","4,517.50","4,471.75","1.02M","0.72%"
"10/18/2021","4,448.00","4,465.50","4,479.75","4,436.25","1.10M","0.33%"
"10/15/2021","4,433.25","4,433.00","4,467.50","4,426.25","1.19M","0.99%"
"10/14/2021","4,389.75","4,354.75","4,437.25","4,354.00","1.26M","1.70%"
"10/13/2021","4,316.25","4,327.50","4,364.75","4,318.75","1.37M","0.33%"
"10/12/2021","4,302.25","4,347.75","4,365.00","4,317.25","1.30M","-0.06%"
"10/11/2021","4,305.00","4,381.00","4,407.50","4,344.00","1.25M","-0.67%"
"10/08/2021","4,334.00","4,390.50","4,407.75","4,376.25","1.43M","-0.19%"
"10/07/2021","4,342.25","4,355.25","4,421.50","4,355.00","1.41M","0.80%"
"10/06/2021","4,308.00","4,334.00","4,357.50","4,273.75","2.20M","0.47%"
"10/05/2021","4,288.00","4,295.75","4,359.75","4,269.00","1.65M","1.03%"
"10/04/2021","4,244.25","4,349.00","4,362.00","4,267.50","2.14M","-1.20%"
"10/01/2021","4,295.75","4,301.00","4,365.75","4,260.00","2.27M","1.01%"
"09/30/2021","4,252.75","4,360.00","4,389.00","4,294.25","2.37M","-1.15%"
"09/29/2021","4,302.25","4,347.50","4,378.75","4,344.25","1.82M","0.15%"
"09/28/2021","4,295.75","4,429.75","4,442.00","4,334.75","2.31M","-2.01%"
"09/27/2021","4,383.75","4,446.00","4,472.00","4,425.00","1.31M","-0.30%"
"09/24/2021","4,396.75","4,439.00","4,453.00","4,410.75","1.18M","0.52%"
"09/23/2021","4,374.00","4,386.00","4,455.00","4,385.75","1.45M","1.17%"
"09/22/2021","4,323.50","4,336.50","4,406.50","4,321.25","1.77M","0.91%"
"09/21/2021","4,284.50","4,342.50","4,395.75","4,329.25","1.94M","-0.09%"
"09/20/2021","4,288.50","4,411.75","4,418.00","4,293.75","2.71M","-1.75%"
"09/17/2021","4,365.00","4,471.00","4,482.50","4,459.00","24.14K","-0.88%"
"09/16/2021","4,403.75","4,486.00","4,487.50","4,443.00","268.03K","-0.14%"
"09/15/2021","4,409.75","4,446.75","4,487.50","4,437.50","518.99K","0.86%"
"09/14/2021","4,372.25","4,475.50","4,489.50","4,435.00","893.79K","-0.61%"
"09/13/2021","4,399.25","4,461.00","4,492.75","4,444.75","1.53M","0.26%"
"09/10/2021","4,388.00","4,491.25","4,518.25","4,456.50","1.72M","-0.78%"
"09/09/2021","4,422.50","4,511.00","4,529.50","4,485.50","1.70M","-0.45%"
"09/08/2021","4,442.50","4,517.50","4,524.75","4,492.00","1.61M","-0.15%"
"09/07/2021","4,449.25","4,533.00","4,548.00","4,510.75","1.28M","-2.00%"
"09/06/2021","4,540.00","4,528.75","4,548.00","4,523.75","125.07K","0.25%"
"09/05/2021","4,528.75","4,533.75","4,534.75","4,528.50","6.03K","1.46%"
"09/03/2021","4,463.75","4,536.75","4,549.50","4,519.25","1.16M","0.01%"
"09/02/2021","4,463.50","4,522.50","4,544.00","4,516.00","1.02M","0.35%"
"09/01/2021","4,447.75","4,527.75","4,540.00","4,519.25","1.06M","0.02%"
"08/31/2021","4,447.00","4,529.50","4,542.25","4,512.50","1.38M","-0.12%"
"08/30/2021","4,452.50","4,508.75","4,534.50","4,500.75","975.81K","0.41%"
"08/27/2021","4,434.50","4,470.00","4,510.00","4,462.25","1.22M","0.75%"
"08/26/2021","4,401.50","4,493.75","4,494.25","4,465.00","1.31M","-0.44%"
"08/25/2021","4,420.75","4,483.50","4,498.00","4,476.25","801.11K","0.13%"
"08/24/2021","4,415.00","4,481.00","4,492.00","4,476.75","787.50K","0.28%"
"08/23/2021","4,402.50","4,435.00","4,485.75","4,433.50","997.03K","0.84%"
"08/20/2021","4,366.00","4,403.75","4,440.50","4,371.75","1.33M","0.87%"
"08/19/2021","4,328.50","4,389.75","4,414.75","4,347.75","1.92M","0.15%"
"08/18/2021","4,322.00","4,436.75","4,449.75","4,381.50","1.55M","-1.12%"
"08/17/2021","4,371.00","4,472.00","4,472.25","4,411.75","1.79M","-0.71%"
"08/16/2021","4,402.25","4,456.25","4,476.50","4,432.50","1.24M","0.26%"
"08/13/2021","4,390.75","4,455.75","4,463.25","4,451.00","789.10K","0.17%"
"08/12/2021","4,383.50","4,440.00","4,456.25","4,430.25","850.53K","0.30%"
"08/11/2021","4,370.25","4,429.25","4,443.25","4,420.75","1.00M","0.24%"
"08/10/2021","4,359.75","4,427.25","4,438.25","4,416.50","950.32K","0.10%"
"08/09/2021","4,355.25","4,428.00","4,432.00","4,412.25","789.73K","0.14%"
"08/06/2021","4,349.00","4,420.25","4,433.25","4,416.00","951.05K","0.17%"
"08/05/2021","4,341.50","4,396.25","4,422.75","4,393.75","763.34K","0.59%"
"08/04/2021","4,316.00","4,409.75","4,415.00","4,391.25","1.05M","-0.43%"
"08/03/2021","4,334.50","4,383.75","4,417.00","4,365.25","1.30M","0.83%"
"08/02/2021","4,298.75","4,396.50","4,419.75","4,377.25","1.19M","-0.22%"
"07/30/2021","4,308.25","4,394.25","4,405.00","4,370.75","1.38M","-0.53%"
"07/29/2021","4,331.00","4,393.75","4,422.50","4,380.50","1.01M","0.38%"
"07/28/2021","4,314.75","4,380.00","4,407.75","4,377.50","1.22M","0.03%"
"07/27/2021","4,313.50","4,415.75","4,416.00","4,364.75","1.58M","-0.47%"
"07/26/2021","4,333.75","4,400.50","4,416.75","4,375.50","938.63K","0.24%"
"07/23/2021","4,323.25","4,371.50","4,408.25","4,367.25","1.17M","1.03%"
"07/22/2021","4,279.00","4,355.00","4,371.50","4,341.50","981.97K","0.20%"
"07/21/2021","4,270.50","4,318.75","4,355.25","4,310.00","1.19M","0.81%"
"07/20/2021","4,236.00","4,262.75","4,329.00","4,252.75","1.84M","1.93%"
"07/19/2021","4,155.75","4,320.00","4,320.75","4,224.00","2.60M","-2.03%"
"07/16/2021","4,242.00","4,347.75","4,368.00","4,314.25","1.64M","-0.77%"
"07/15/2021","4,274.75","4,366.50","4,370.25","4,332.50","1.61M","-0.32%"
"07/14/2021","4,288.50","4,359.50","4,384.50","4,350.00","1.31M","0.15%"
"07/13/2021","4,282.25","4,377.00","4,383.75","4,356.50","1.25M","-0.38%"
"07/12/2021","4,298.50","4,362.00","4,379.25","4,341.75","1.06M","0.37%"
"07/09/2021","4,282.50","4,310.25","4,364.00","4,293.25","1.31M","1.16%"
"07/08/2021","4,233.50","4,352.25","4,352.25","4,279.25","1.99M","-1.17%"
"07/07/2021","4,283.50","4,328.00","4,353.25","4,320.25","1.22M","0.32%"
"07/06/2021","4,270.00","4,341.00","4,348.00","4,305.25","1.37M","-1.76%"
"07/05/2021","4,346.38","4,339.38","4,347.38","4,333.12","","0.17%"
"07/04/2021","4,339.12","4,338.75","4,342.62","4,338.25","","1.44%"
"07/02/2021","4,277.50","4,309.75","4,347.00","4,308.00","999.78K","0.77%"
"07/01/2021","4,245.00","4,294.25","4,312.00","4,286.00","985.19K","0.47%"
"06/30/2021","4,225.00","4,284.75","4,294.25","4,269.25","1.10M","0.15%"
"06/29/2021","4,218.50","4,280.50","4,291.00","4,271.75","741.47K","0.04%"
"06/28/2021","4,217.00","4,275.00","4,282.00","4,264.25","823.72K","0.24%"
"06/25/2021","4,207.00","4,262.00","4,276.75","4,253.50","906.16K","0.34%"
"06/24/2021","4,192.75","4,233.75","4,263.75","4,231.75","878.79K","0.59%"
"06/23/2021","4,168.25","4,237.50","4,248.25","4,230.50","938.30K","0.28%"
"06/22/2021","4,156.75","4,219.25","4,245.50","4,205.75","1.06M","0.50%"
"06/21/2021","4,136.00","4,142.50","4,219.75","4,126.75","1.43M","1.45%"
"06/18/2021","4,076.75","4,225.75","4,231.00","4,183.75","35.12K","-1.35%"
"06/17/2021","4,132.50","4,214.25","4,232.50","4,193.00","326.19K","-0.04%"
"06/16/2021","4,134.00","4,248.00","4,251.25","4,200.75","511.74K","-0.48%"
"06/15/2021","4,154.00","4,255.25","4,267.50","4,238.00","981.19K","-0.22%"
"06/14/2021","4,163.00","4,248.00","4,257.50","4,233.50","1.12M","0.19%"
"06/11/2021","4,155.00","4,239.50","4,247.75","4,230.75","1.08M","0.13%"
"06/10/2021","4,149.50","4,222.25","4,249.00","4,207.00","1.56M","0.48%"
"06/09/2021","4,129.75","4,225.50","4,235.00","4,217.00","1.06M","-0.16%"
"06/08/2021","4,136.50","4,227.50","4,236.75","4,205.75","1.31M","1.16%"
"06/07/2021","4,089.25","4,232.25","4,232.50","4,214.00","934.68K","-0.05%"
"06/04/2021","4,091.50","4,190.75","4,232.00","4,177.00","1.05M","-2.38%"
"06/03/2021","4,191.25","4,208.00","4,213.25","4,165.25","1.38M","-0.36%"
"06/02/2021","4,206.25","4,198.50","4,215.00","4,190.75","1.06M","0.18%"
"06/01/2021","4,198.50","4,206.50","4,230.00","4,190.00","1.37M","-0.05%"
"05/31/2021","4,200.62","4,206.88","4,209.88","4,190.38","","-0.16%"
"05/30/2021","4,207.38","4,203.25","4,210.38","4,203.12","","0.12%"
"05/28/2021","4,202.50","4,211.25","4,217.50","4,201.00","1.11M","0.08%"
"05/27/2021","4,199.00","4,193.00","4,211.50","4,177.75","1.18M","0.14%"
"05/26/2021","4,193.00","4,188.00","4,204.25","4,180.50","1.05M","0.18%"
"05/25/2021","4,185.50","4,199.25","4,212.75","4,179.25","1.22M","-0.20%"
"05/24/2021","4,193.75","4,151.50","4,206.25","4,142.50","1.05M","1.01%"
"05/21/2021","4,151.75","4,152.50","4,185.00","4,147.00","1.47M","-0.06%"
"05/20/2021","4,154.25","4,107.75","4,169.25","4,084.50","1.49M","1.04%"
"05/19/2021","4,111.50","4,114.00","4,123.00","4,055.50","2.31M","-0.28%"
"05/18/2021","4,123.00","4,159.00","4,179.50","4,111.50","1.29M","-0.84%"
"05/17/2021","4,157.75","4,169.00","4,178.75","4,136.50","1.48M","-0.27%"
"05/14/2021","4,169.00","4,112.50","4,178.25","4,105.25","1.51M","1.51%"
"05/13/2021","4,107.00","4,053.50","4,126.75","4,029.25","2.38M","1.19%"
"05/12/2021","4,058.75","4,140.00","4,150.50","4,051.00","2.63M","-2.11%"
"05/11/2021","4,146.25","4,176.75","4,185.50","4,103.75","2.52M","-0.89%"
"05/10/2021","4,183.50","4,226.75","4,238.25","4,172.00","1.66M","-0.99%"
"05/07/2021","4,225.25","4,197.50","4,232.25","4,191.75","1.65M","0.74%"
"05/06/2021","4,194.25","4,158.75","4,197.25","4,140.50","1.75M","0.82%"
"05/05/2021","4,160.00","4,158.25","4,180.00","4,153.00","1.42M","0.04%"
"05/04/2021","4,158.25","4,184.25","4,185.50","4,120.50","2.00M","-0.66%"
"05/03/2021","4,185.75","4,181.50","4,202.50","4,181.00","1.26M","0.27%"
"04/30/2021","4,174.50","4,200.75","4,201.50","4,167.25","1.90M","-0.69%"
"04/29/2021","4,203.50","4,184.75","4,211.00","4,168.00","1.75M","0.65%"
"04/28/2021","4,176.25","4,180.25","4,193.75","4,172.75","1.28M","-0.07%"
"04/27/2021","4,179.00","4,181.50","4,192.50","4,166.75","992.03K","-0.01%"
"04/26/2021","4,179.50","4,170.75","4,186.00","4,163.75","1.02M","0.19%"
"04/23/2021","4,171.50","4,129.00","4,186.75","4,127.50","1.51M","1.06%"
"04/22/2021","4,127.75","4,157.50","4,171.75","4,115.25","1.94M","-0.89%"
"04/21/2021","4,164.75","4,121.25","4,167.25","4,113.00","1.51M","0.93%"
"04/20/2021","4,126.50","4,156.25","4,167.25","4,110.50","1.70M","-0.70%"
"04/19/2021","4,155.50","4,165.00","4,174.75","4,141.75","1.62M","-0.50%"
"04/16/2021","4,176.25","4,162.75","4,183.50","4,154.25","1.30M","0.33%"
"04/15/2021","4,162.50","4,123.50","4,166.50","4,119.50","1.28M","1.08%"
"04/14/2021","4,118.00","4,134.75","4,144.00","4,113.00","1.53M","-0.36%"
"04/13/2021","4,132.75","4,122.75","4,139.75","4,101.25","1.08M","0.30%"
"04/12/2021","4,120.25","4,114.25","4,124.50","4,104.50","1.09M","0.02%"
